ad_archive_id,advertiser,field,candidate_1,candidate_2,confidence,why,excerpt
1588571959331660,"Mirabile M.D. Beauty, Health & Wellness",indication,laxity_tightening,general_glow,0.5,runner-up general_glow at 0.4,Meet Morpheus8: 20% Off
2011322782920922,Aspire Functional Aesthetics & Wellness,cta_intent,book_appointment,lead_capture,0.5,runner-up lead_capture at 0.4,Non Surgical Tightening ($549)👉
2011322782920922,Aspire Functional Aesthetics & Wellness,awareness_stage,product_aware,most_aware,0.5,runner-up most_aware at 0.45,Non Surgical Tightening ($549)👉
2011322782920922,Aspire Functional Aesthetics & Wellness,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,Non Surgical Tightening ($549)👉
2011322782920922,Aspire Functional Aesthetics & Wellness,proof_asset,none,patient_testimonial,0.5,runner-up patient_testimonial at 0.4,Non Surgical Tightening ($549)👉
1273565698158568,Venus Aesthetic Intelligence,hook_archetype,flat_spec,bold_claim,0.45,confidence 0.45; runner-up bold_claim at 0.4,Doublo × Venus Signature Edition | Premier Korean Aesthetic Innovation
1273565698158568,Venus Aesthetic Intelligence,driver,status_identity,trust_safety,0.4,confidence 0.4,Doublo × Venus Signature Edition | Premier Korean Aesthetic Innovation
1273565698158568,Venus Aesthetic Intelligence,funnel,mid_consideration,cold_prospecting,0.5,runner-up cold_prospecting at 0.4,Doublo × Venus Signature Edition | Premier Korean Aesthetic Innovation
2335476427224932,Dr. Michael I. Jacobs Dermatology,indication,texture_pores,fine_lines_wrinkles,0.5,runner-up fine_lines_wrinkles at 0.45,"✨ Looking to improve skin texture, soften fine lines and wrinkles, and minimize the appear"
1019103701181806,Dr. Michael I. Jacobs Dermatology,cta_intent,book_appointment,learn_educate,0.45,confidence 0.45; runner-up learn_educate at 0.4, 
1019103701181806,Dr. Michael I. Jacobs Dermatology,funnel,mid_consideration,cold_prospecting,0.5,runner-up cold_prospecting at 0.4, 
1874144066646273,"Solara Skin & Laser Center, Anchorage AK",format,before_after_showcase,catalog_generic,0.5,runner-up catalog_generic at 0.4,"Solara Skin & Laser Center, Anchorage AK"
1874144066646273,"Solara Skin & Laser Center, Anchorage AK",claim_risk,yes,,0.9,regulated category: 'erasing fine lines'; before/after results language with no results-may-vary disclaimer,"Solara Skin & Laser Center, Anchorage AK"
982062481210745,Selenaclinic Beauty Skin Anti-aging Clinic in Korea,hook_archetype,social_proof,flat_spec,0.4,confidence 0.4; runner-up flat_spec at 0.35,"Selena Clinic's Most-Proceded Potenza Event
Skin tone & elasticity & improvement of fine w"
982062481210745,Selenaclinic Beauty Skin Anti-aging Clinic in Korea,format,offer_promo,catalog_generic,0.4,confidence 0.4; runner-up catalog_generic at 0.35,"Selena Clinic's Most-Proceded Potenza Event
Skin tone & elasticity & improvement of fine w"
982062481210745,Selenaclinic Beauty Skin Anti-aging Clinic in Korea,offer,event_flash_sale,no_offer,0.45,confidence 0.45,"Selena Clinic's Most-Proceded Potenza Event
Skin tone & elasticity & improvement of fine w"
982062481210745,Selenaclinic Beauty Skin Anti-aging Clinic in Korea,claim_risk,unclear,,0.5,"regulated category: 'lowest price in Korea' superiority; 'Complete healthy and beautiful skin' - machine-translated, thin text","Selena Clinic's Most-Proceded Potenza Event
Skin tone & elasticity & improvement of fine w"
1000335169070774,Selenaclinic Beauty Skin Anti-aging Clinic in Korea,hook_archetype,social_proof,bold_claim,0.45,confidence 0.45,"Hongik University Selena Clinic Popular Treatment 🎀
It's cheap, but it works well 🤙

💎If y"
1000335169070774,Selenaclinic Beauty Skin Anti-aging Clinic in Korea,format,catalog_generic,lifestyle_aspiration,0.45,confidence 0.45,"Hongik University Selena Clinic Popular Treatment 🎀
It's cheap, but it works well 🤙

💎If y"
1000335169070774,Selenaclinic Beauty Skin Anti-aging Clinic in Korea,awareness_stage,unaware,product_aware,0.4,confidence 0.4; runner-up product_aware at 0.35,"Hongik University Selena Clinic Popular Treatment 🎀
It's cheap, but it works well 🤙

💎If y"
1000335169070774,Selenaclinic Beauty Skin Anti-aging Clinic in Korea,indication,unspecified,laxity_tightening,0.5,runner-up laxity_tightening at 0.4,"Hongik University Selena Clinic Popular Treatment 🎀
It's cheap, but it works well 🤙

💎If y"
1000335169070774,Selenaclinic Beauty Skin Anti-aging Clinic in Korea,claim_risk,unclear,,0.5,"regulated category: 'It's cheap, but it works well' / 'lowest price in Korea' - machine-translated, thin","Hongik University Selena Clinic Popular Treatment 🎀
It's cheap, but it works well 🤙

💎If y"
2169858237103095,"Beijing Nubway S&T Co., Ltd.",format,product_announcement,lifestyle_aspiration,0.35,confidence 0.35; runner-up lifestyle_aspiration at 0.3,"Vacuum RF Microneedling care, quickly establish a new skin care business!"
2169858237103095,"Beijing Nubway S&T Co., Ltd.",driver,price_value,status_identity,0.4,confidence 0.4,"Vacuum RF Microneedling care, quickly establish a new skin care business!"
1013898114973637,"Beijing Nubway S&T Co., Ltd.",format,product_announcement,catalog_generic,0.4,confidence 0.4,"Vacuum RF Microneedling care, quickly establish a new skin care business!"
1013898114973637,"Beijing Nubway S&T Co., Ltd.",driver,convenience_time,price_value,0.4,confidence 0.4; runner-up price_value at 0.35,"Vacuum RF Microneedling care, quickly establish a new skin care business!"
1609755710669231,Green Leaf Medi Spa,format,offer_promo,problem_solution,0.5,runner-up problem_solution at 0.45,Limited Spots Available 👉
1609755710669231,Green Leaf Medi Spa,driver,price_value,transformation,0.5,runner-up transformation at 0.4,Limited Spots Available 👉
1609755710669231,Green Leaf Medi Spa,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,Limited Spots Available 👉
1609755710669231,Green Leaf Medi Spa,claim_risk,yes,,0.7,regulated category: 'Non-Surgical Facelift' and 'stem cell-derived Exosomes' outcome claims by a medi spa; 'in as little as 1 to 2 sessions' with no disclaimer,Limited Spots Available 👉
1072776101903454,Green Leaf Medi Spa,format,offer_promo,problem_solution,0.5,runner-up problem_solution at 0.45,Limited Spots Available 👉
1072776101903454,Green Leaf Medi Spa,driver,price_value,transformation,0.5,runner-up transformation at 0.4,Limited Spots Available 👉
1072776101903454,Green Leaf Medi Spa,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,Limited Spots Available 👉
1072776101903454,Green Leaf Medi Spa,claim_risk,yes,,0.7,regulated category: 'Non-Surgical Facelift' and 'stem cell-derived Exosomes' outcome claims by a medi spa; 'in as little as 1 to 2 sessions' with no disclaimer,Limited Spots Available 👉
1059280043376585,Green Leaf Medi Spa,awareness_stage,solution_aware,product_aware,0.5,runner-up product_aware at 0.4,Limited Spots Available 👉
1059280043376585,Green Leaf Medi Spa,indication,texture_pores,general_glow,0.4,confidence 0.4; runner-up general_glow at 0.35,Limited Spots Available 👉
1059280043376585,Green Leaf Medi Spa,claim_risk,unclear,no,0.5,runner-up no at 0.4,Limited Spots Available 👉
1059280043376585,Green Leaf Medi Spa,claim_risk,unclear,,0.5,regulated category: exosome 'visible skin renewal' claims by a medi spa; otherwise hedged 'help improve the appearance',Limited Spots Available 👉
26654297384180375,Caviar Skin Clinic,proof_asset,patient_testimonial,none,0.5,runner-up none at 0.4,RF Microneedling Skin Tightening
815911838248939,Caviar Skin Clinic,format,educational_howto,catalog_generic,0.45,confidence 0.45; runner-up catalog_generic at 0.4,{{product.name}}
815911838248939,Caviar Skin Clinic,proof_asset,patient_testimonial,none,0.45,confidence 0.45; runner-up none at 0.45,{{product.name}}
815911838248939,Caviar Skin Clinic,claim_risk,unclear,no,0.45,confidence 0.45; runner-up no at 0.45,{{product.name}}
815911838248939,Caviar Skin Clinic,claim_risk,unclear,,0.45,"regulated category: templated DCO fields; clinic claims to improve acne scars with no disclaimer, hedged wording",{{product.name}}
1706508483805129,The One Beauty Bar,offer,event_flash_sale,first_treatment_price,0.45,confidence 0.45,Face Lift Rescue ✨ Now Just $499
1706508483805129,The One Beauty Bar,driver,price_value,transformation,0.5,runner-up transformation at 0.4,Face Lift Rescue ✨ Now Just $499
1706508483805129,The One Beauty Bar,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,Face Lift Rescue ✨ Now Just $499
1706508483805129,The One Beauty Bar,claim_risk,yes,,0.75,regulated category: 'Face Lift Rescue' lift claim and 'without downtime' for RF microneedling by a beauty bar; 'long-lasting rejuvenation' with no disclaimer,Face Lift Rescue ✨ Now Just $499
1401147338015929,OstarBeauty,proof_asset,stat_or_study,none,0.5,runner-up none at 0.4,OstarBeauty
1401147338015929,OstarBeauty,claim_risk,yes,,0.7,regulated category: 'no-pain electrode needle technology' (painless claim) for an RF microneedling device,OstarBeauty
722456357357773,OstarBeauty,hook_archetype,bold_claim,flat_spec,0.5,runner-up flat_spec at 0.4,OstarBeauty
722456357357773,OstarBeauty,driver,transformation,convenience_time,0.4,confidence 0.4,OstarBeauty
722456357357773,OstarBeauty,claim_risk,yes,,0.6,"regulated category: 'visible, long-lasting results' with no disclaimer; RF microneedling device marketed for 'home care'",OstarBeauty
1394748376100934,A Younger You Medical Spa,hook_archetype,bold_claim,flat_spec,0.45,confidence 0.45,"Your Skin, In Focus This Fall"
1394748376100934,A Younger You Medical Spa,driver,price_value,transformation,0.5,runner-up transformation at 0.4,"Your Skin, In Focus This Fall"
1394748376100934,A Younger You Medical Spa,funnel,mid_consideration,bottom_retargeting,0.45,confidence 0.45; runner-up bottom_retargeting at 0.4,"Your Skin, In Focus This Fall"
1572822617770675,A Younger You Medical Spa,cta_intent,book_appointment,lead_capture,0.5,runner-up lead_capture at 0.4,Save on Skin Treatment Series of 3!
1572822617770675,A Younger You Medical Spa,driver,downtime_avoidance,price_value,0.45,confidence 0.45; runner-up price_value at 0.4,Save on Skin Treatment Series of 3!
1572822617770675,A Younger You Medical Spa,funnel,mid_consideration,bottom_retargeting,0.45,confidence 0.45; runner-up bottom_retargeting at 0.4,Save on Skin Treatment Series of 3!
1729896601603747,A Younger You Medical Spa,funnel,cold_prospecting,mid_consideration,0.5,runner-up mid_consideration at 0.4,"Follow Celyse’s skin journey at A Younger You.

Throughout this series, she’ll be visiting"
948416748331022,A Younger You Medical Spa,funnel,cold_prospecting,mid_consideration,0.5,runner-up mid_consideration at 0.4,"Follow Celyse’s skin journey at A Younger You.

Throughout this series, she’ll be visiting"
2109141143331985,Senniyo Aesthetics International School of Canada Inc. 仙妮亞國際美容訓練學校,hook_archetype,question,flat_spec,0.4,confidence 0.4; runner-up flat_spec at 0.35,Senniyo Aesthetics International School of Canada Inc. 仙妮亞國際美容訓練學校
2109141143331985,Senniyo Aesthetics International School of Canada Inc. 仙妮亞國際美容訓練學校,awareness_stage,unaware,product_aware,0.4,confidence 0.4,Senniyo Aesthetics International School of Canada Inc. 仙妮亞國際美容訓練學校
2109141143331985,Senniyo Aesthetics International School of Canada Inc. 仙妮亞國際美容訓練學校,driver,price_value,trust_safety,0.4,confidence 0.4; runner-up trust_safety at 0.35,Senniyo Aesthetics International School of Canada Inc. 仙妮亞國際美容訓練學校
3099258930277404,Brio Esthetics,claim_risk,yes,,0.85,"regulated category: 'reverse signs of aging'; 'without the needles or downtime' for a microneedling device (downtime denied, misleading); 'regenerates your skin' by an esthetics practice, no disclaimer",50% OFF Voucher + Free Consult
2027371511498065,Brio Esthetics,hook_archetype,question,problem_callout,0.5,runner-up problem_callout at 0.4,"🚨 Hey, Women of Boone & Surrounding Areas! Want to reverse signs of aging and get glowing "
2027371511498065,Brio Esthetics,claim_risk,yes,,0.85,"regulated category: 'reverse signs of aging'; 'without the needles or downtime' for a microneedling device (downtime denied, misleading); 'regenerates your skin' by an esthetics practice, no disclaimer","🚨 Hey, Women of Boone & Surrounding Areas! Want to reverse signs of aging and get glowing "
1520618219587787,Marotta MedSpa,offer,percent_off,package_bundle,0.5,runner-up package_bundle at 0.45,15% Off Skin Rejuvenation Packages
1520618219587787,Marotta MedSpa,awareness_stage,most_aware,product_aware,0.5,runner-up product_aware at 0.4,15% Off Skin Rejuvenation Packages
1520618219587787,Marotta MedSpa,funnel,bottom_retargeting,cold_prospecting,0.45,confidence 0.45; runner-up cold_prospecting at 0.4,15% Off Skin Rejuvenation Packages
1520618219587787,Marotta MedSpa,indication,general_glow,fine_lines_wrinkles,0.45,confidence 0.45,15% Off Skin Rejuvenation Packages
1520618219587787,Marotta MedSpa,proof_asset,none,stat_or_study,0.5,runner-up stat_or_study at 0.4,15% Off Skin Rejuvenation Packages
2258973118292899,Marotta MedSpa,offer,percent_off,package_bundle,0.5,runner-up package_bundle at 0.45,{{product.name}}
2258973118292899,Marotta MedSpa,awareness_stage,most_aware,product_aware,0.5,runner-up product_aware at 0.4,{{product.name}}
2258973118292899,Marotta MedSpa,funnel,bottom_retargeting,cold_prospecting,0.45,confidence 0.45; runner-up cold_prospecting at 0.4,{{product.name}}
2258973118292899,Marotta MedSpa,indication,general_glow,fine_lines_wrinkles,0.45,confidence 0.45,{{product.name}}
905298742634313,Renaissance Medispa and Wellness Center,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,Rejuvenate with RF Microneedling! ✨
905298742634313,Renaissance Medispa and Wellness Center,claim_risk,yes,,0.6,regulated category: 'the TOP TREATMENT' superiority claim; medispa claims to address stretch marks & acne scars; no disclaimer,Rejuvenate with RF Microneedling! ✨
1738049364194022,Genesis Med Spa 314,indication,fine_lines_wrinkles,general_glow,0.4,confidence 0.4; runner-up general_glow at 0.35,BLUE LIGHT RF Microneedling — Only $99
4370840533180573,Genesis Med Spa 314,indication,fine_lines_wrinkles,general_glow,0.4,confidence 0.4; runner-up general_glow at 0.35,BLUE LIGHT RF Microneedling — Only $99
969778989451844,Summerland Aesthetics,hook_archetype,bold_claim,direct_offer,0.5,runner-up direct_offer at 0.45,{{product.name}}
969778989451844,Summerland Aesthetics,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.45,{{product.name}}
969778989451844,Summerland Aesthetics,claim_risk,yes,,0.7,regulated category: '#1 Skin Tightening Treatment' and 'gold-standard treatment' superiority claims; med spa lists acne scars; no disclaimer,{{product.name}}
1742067196844725,Summerland Aesthetics,hook_archetype,bold_claim,direct_offer,0.5,runner-up direct_offer at 0.45,#1 Skin Tightening Treatment ✨ $499 Limited Offer
1742067196844725,Summerland Aesthetics,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.45,#1 Skin Tightening Treatment ✨ $499 Limited Offer
1742067196844725,Summerland Aesthetics,claim_risk,yes,,0.8,regulated category: '#1 Skin Tightening Treatment' and 'gold-standard treatment' superiority claims; med spa lists acne scars; no disclaimer,#1 Skin Tightening Treatment ✨ $499 Limited Offer
1022107180792535,JAX Aesthetics & Wellness Center,claim_risk,yes,,0.85,"regulated category: 'reverse signs of aging'; 'without the needles or downtime' for a microneedling device (downtime denied, misleading); 'regenerates your skin' by an esthetics practice, no disclaimer",50% OFF Voucher + Free Consult
2308993909845152,JAX Aesthetics & Wellness Center,hook_archetype,question,problem_callout,0.5,runner-up problem_callout at 0.4,"🚨 Hey, Women of Jacksonville & Surrounding Areas! 🚨
Want to reverse signs of aging and get"
2308993909845152,JAX Aesthetics & Wellness Center,claim_risk,yes,,0.85,"regulated category: 'reverse signs of aging'; 'without the needles or downtime' for a microneedling device (downtime denied, misleading); 'regenerates your skin' by an esthetics practice, no disclaimer","🚨 Hey, Women of Jacksonville & Surrounding Areas! 🚨
Want to reverse signs of aging and get"
1819705779207182,Spa West Promotions,hook_archetype,curiosity_tease,bold_claim,0.4,confidence 0.4,Meet Your New Favorite Face Lift
1819705779207182,Spa West Promotions,format,offer_promo,lifestyle_aspiration,0.5,runner-up lifestyle_aspiration at 0.4,Meet Your New Favorite Face Lift
1819705779207182,Spa West Promotions,offer,event_flash_sale,dollar_off,0.4,confidence 0.4,Meet Your New Favorite Face Lift
1819705779207182,Spa West Promotions,driver,transformation,lifestyle_aspiration,0.4,confidence 0.4; runner-up lifestyle_aspiration at 0.35,Meet Your New Favorite Face Lift
1819705779207182,Spa West Promotions,funnel,mid_consideration,bottom_retargeting,0.4,confidence 0.4; runner-up bottom_retargeting at 0.35,Meet Your New Favorite Face Lift
1819705779207182,Spa West Promotions,indication,laxity_tightening,general_glow,0.45,confidence 0.45; runner-up general_glow at 0.4,Meet Your New Favorite Face Lift
1819705779207182,Spa West Promotions,claim_risk,unclear,,0.5,regulated category: 'Face Lift' label for RF microneedling by a med spa; body otherwise hedged ('improving the appearance'),Meet Your New Favorite Face Lift
2570084603510202,Spa West Promotions,offer,event_flash_sale,dollar_off,0.4,confidence 0.4,Your Chin + Neck Lift | $499
2570084603510202,Spa West Promotions,cta_intent,lead_capture,book_appointment,0.5,runner-up book_appointment at 0.4,Your Chin + Neck Lift | $499
2570084603510202,Spa West Promotions,driver,transformation,price_value,0.45,confidence 0.45; runner-up price_value at 0.4,Your Chin + Neck Lift | $499
2570084603510202,Spa West Promotions,funnel,mid_consideration,bottom_retargeting,0.4,confidence 0.4; runner-up bottom_retargeting at 0.4,Your Chin + Neck Lift | $499
1390417349224351,Me Time Med Spa,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,Non-Surgical Facelift – Now Only $347! ✨
1390417349224351,Me Time Med Spa,claim_risk,yes,,0.8,regulated category: 'Non-Surgical Facelift' by a med spa; 'without surgery or downtime' (downtime denied for RF microneedling + laser); 'Calm inflammation and boost skin healing',Non-Surgical Facelift – Now Only $347! ✨
29110499168540300,Me Time Med Spa,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,Non-Surgical Facelift – Now Only $347! ✨
29110499168540300,Me Time Med Spa,claim_risk,yes,,0.8,regulated category: 'Non-Surgical Facelift' by a med spa; 'without surgery or downtime' (downtime denied for RF microneedling + laser); 'Calm inflammation and boost skin healing',Non-Surgical Facelift – Now Only $347! ✨
2520890805098205,Heritage Wellness & Med Spa,offer,package_bundle,event_flash_sale,0.5,runner-up event_flash_sale at 0.4,$249 Non-Surgical Facelift ✨
2520890805098205,Heritage Wellness & Med Spa,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,$249 Non-Surgical Facelift ✨
2520890805098205,Heritage Wellness & Med Spa,claim_risk,unclear,yes,0.5,runner-up yes at 0.4,$249 Non-Surgical Facelift ✨
2520890805098205,Heritage Wellness & Med Spa,claim_risk,unclear,,0.5,"regulated category: 'Non-Surgical Facelift' package label by a med spa; body hedged ('-looking', 'support collagen', 'may be perfect')",$249 Non-Surgical Facelift ✨
27068008219499410,Aria Integrative Health,claim_risk,unclear,yes,0.5,runner-up yes at 0.4,Experience EXION™ RF. Experience The Results!
27068008219499410,Aria Integrative Health,claim_risk,unclear,,0.5,regulated category: 'Proven + Cleared by the FDA' implies FDA-proven efficacy; 'Experience The Results!' with no disclaimer; thin text,Experience EXION™ RF. Experience The Results!
1023980376825866,Aria Integrative Health,claim_risk,unclear,yes,0.5,runner-up yes at 0.4,"Finally... a Microneedling procedure that's Proven + Cleared by the FDA... ""EXION™ RF"" is "
1023980376825866,Aria Integrative Health,claim_risk,unclear,,0.5,regulated category: 'Proven + Cleared by the FDA' implies FDA-proven efficacy; 'Experience The Results!' with no disclaimer; thin text,"Finally... a Microneedling procedure that's Proven + Cleared by the FDA... ""EXION™ RF"" is "
2094885121117919,Fab Medical Aesthetics & Permanent Makeup,offer,package_bundle,event_flash_sale,0.5,runner-up event_flash_sale at 0.4,5D Facelift For Now Only $297! ✨
2094885121117919,Fab Medical Aesthetics & Permanent Makeup,awareness_stage,product_aware,solution_aware,0.5,runner-up solution_aware at 0.4,5D Facelift For Now Only $297! ✨
2094885121117919,Fab Medical Aesthetics & Permanent Makeup,driver,price_value,downtime_avoidance,0.45,confidence 0.45,5D Facelift For Now Only $297! ✨
2094885121117919,Fab Medical Aesthetics & Permanent Makeup,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,5D Facelift For Now Only $297! ✨
2094885121117919,Fab Medical Aesthetics & Permanent Makeup,claim_risk,yes,,0.6,regulated category: '5D Facelift' label; 'no time away from your life' / 'no anesthesia' (downtime denied) for RF microneedling by a med aesthetics practice,5D Facelift For Now Only $297! ✨
1090087833465903,Fab Medical Aesthetics & Permanent Makeup,offer,package_bundle,event_flash_sale,0.5,runner-up event_flash_sale at 0.4,Non-Surgical Face Tightening For Now Only $297! ✨
1090087833465903,Fab Medical Aesthetics & Permanent Makeup,awareness_stage,product_aware,solution_aware,0.5,runner-up solution_aware at 0.4,Non-Surgical Face Tightening For Now Only $297! ✨
1090087833465903,Fab Medical Aesthetics & Permanent Makeup,driver,price_value,downtime_avoidance,0.45,confidence 0.45,Non-Surgical Face Tightening For Now Only $297! ✨
1090087833465903,Fab Medical Aesthetics & Permanent Makeup,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,Non-Surgical Face Tightening For Now Only $297! ✨
1090087833465903,Fab Medical Aesthetics & Permanent Makeup,claim_risk,unclear,yes,0.5,runner-up yes at 0.4,Non-Surgical Face Tightening For Now Only $297! ✨
1090087833465903,Fab Medical Aesthetics & Permanent Makeup,claim_risk,unclear,,0.5,"regulated category: 'no time away from your life' (downtime denied) for RF microneedling; body hedged ('appearance of', '-looking')",Non-Surgical Face Tightening For Now Only $297! ✨
1963719710954812,Skinny Secrets,offer,dollar_off,event_flash_sale,0.5,runner-up event_flash_sale at 0.4,[SAVE $550] Bye-Bye Signs of Aging 👉 NOW Only $299
1963719710954812,Skinny Secrets,awareness_stage,most_aware,solution_aware,0.5,runner-up solution_aware at 0.45,[SAVE $550] Bye-Bye Signs of Aging 👉 NOW Only $299
1963719710954812,Skinny Secrets,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.45,[SAVE $550] Bye-Bye Signs of Aging 👉 NOW Only $299
1963719710954812,Skinny Secrets,indication,fine_lines_wrinkles,general_glow,0.45,confidence 0.45,[SAVE $550] Bye-Bye Signs of Aging 👉 NOW Only $299
1963719710954812,Skinny Secrets,claim_risk,yes,,0.75,regulated category: 'Bye-Bye Signs of Aging' (elimination language); 'combat signs of aging'; 'real results' with no disclaimer; med spa lists scars,[SAVE $550] Bye-Bye Signs of Aging 👉 NOW Only $299
1380655520943656,Skinny Secrets,offer,dollar_off,event_flash_sale,0.5,runner-up event_flash_sale at 0.4,[SAVE $550] Bye-Bye Signs of Aging 👉 NOW Only $299
1380655520943656,Skinny Secrets,awareness_stage,most_aware,solution_aware,0.5,runner-up solution_aware at 0.45,[SAVE $550] Bye-Bye Signs of Aging 👉 NOW Only $299
1380655520943656,Skinny Secrets,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.45,[SAVE $550] Bye-Bye Signs of Aging 👉 NOW Only $299
1380655520943656,Skinny Secrets,indication,fine_lines_wrinkles,general_glow,0.45,confidence 0.45,[SAVE $550] Bye-Bye Signs of Aging 👉 NOW Only $299
1380655520943656,Skinny Secrets,claim_risk,yes,,0.75,regulated category: 'Bye-Bye Signs of Aging' (elimination language); 'combat signs of aging'; 'real results' with no disclaimer; med spa lists scars,[SAVE $550] Bye-Bye Signs of Aging 👉 NOW Only $299
1945422503304442,Girltox Aesthetics,format,catalog_generic,offer_promo,0.5,runner-up offer_promo at 0.45,{{product.name}}
1030594426392923,Girltox Aesthetics,format,catalog_generic,offer_promo,0.5,runner-up offer_promo at 0.45,{{product.name}}
3761686410637317,Fountain of Youth Skin Renewal Centre,format,offer_promo,provider_authority,0.45,confidence 0.45,Smooth Scars & Wrinkles Without Surgery
3761686410637317,Fountain of Youth Skin Renewal Centre,cta_intent,lead_capture,learn_educate,0.5,runner-up learn_educate at 0.4,Smooth Scars & Wrinkles Without Surgery
3761686410637317,Fountain of Youth Skin Renewal Centre,driver,price_value,trust_safety,0.4,confidence 0.4; runner-up trust_safety at 0.35,Smooth Scars & Wrinkles Without Surgery
3761686410637317,Fountain of Youth Skin Renewal Centre,funnel,mid_consideration,cold_prospecting,0.45,confidence 0.45; runner-up cold_prospecting at 0.4,Smooth Scars & Wrinkles Without Surgery
3761686410637317,Fountain of Youth Skin Renewal Centre,indication,acne_scarring,fine_lines_wrinkles,0.4,confidence 0.4; runner-up fine_lines_wrinkles at 0.4,Smooth Scars & Wrinkles Without Surgery
3761686410637317,Fountain of Youth Skin Renewal Centre,claim_risk,yes,,0.65,"regulated category: 'Effective for All Skin Types' / 'ensuring safe' blanket safety claim; 'Smooth Scars & Wrinkles' by a non-physician skin centre, no disclaimer",Smooth Scars & Wrinkles Without Surgery
2337341633736371,Fountain of Youth Skin Renewal Centre,format,offer_promo,provider_authority,0.45,confidence 0.45,Smooth Scars & Wrinkles Without Surgery
2337341633736371,Fountain of Youth Skin Renewal Centre,cta_intent,lead_capture,learn_educate,0.5,runner-up learn_educate at 0.4,Smooth Scars & Wrinkles Without Surgery
2337341633736371,Fountain of Youth Skin Renewal Centre,driver,price_value,trust_safety,0.4,confidence 0.4; runner-up trust_safety at 0.35,Smooth Scars & Wrinkles Without Surgery
2337341633736371,Fountain of Youth Skin Renewal Centre,funnel,mid_consideration,cold_prospecting,0.45,confidence 0.45; runner-up cold_prospecting at 0.4,Smooth Scars & Wrinkles Without Surgery
2337341633736371,Fountain of Youth Skin Renewal Centre,indication,acne_scarring,fine_lines_wrinkles,0.4,confidence 0.4; runner-up fine_lines_wrinkles at 0.4,Smooth Scars & Wrinkles Without Surgery
2337341633736371,Fountain of Youth Skin Renewal Centre,claim_risk,yes,,0.65,"regulated category: 'Effective for All Skin Types' / 'ensuring safe' blanket safety claim; 'Smooth Scars & Wrinkles' by a non-physician skin centre, no disclaimer",Smooth Scars & Wrinkles Without Surgery
1112258767802253,The Skin Clinic Aesthetics + Wellness,funnel,bottom_retargeting,cold_prospecting,0.5,runner-up cold_prospecting at 0.4,50% Off Exion + Free Consult
1112258767802253,The Skin Clinic Aesthetics + Wellness,claim_risk,unclear,,0.5,regulated category: 'Proven + Cleared by the FDA' implies FDA-proven efficacy; thin text,50% Off Exion + Free Consult
1752216055899112,PryorHealth Rockford,hook_archetype,bold_claim,flat_spec,0.45,confidence 0.45,"Your Skin, In Focus This Fall"
1752216055899112,PryorHealth Rockford,driver,price_value,transformation,0.5,runner-up transformation at 0.4,"Your Skin, In Focus This Fall"
1752216055899112,PryorHealth Rockford,funnel,mid_consideration,bottom_retargeting,0.45,confidence 0.45; runner-up bottom_retargeting at 0.4,"Your Skin, In Focus This Fall"
4275927639217722,PryorHealth Rockford,driver,price_value,status_identity,0.45,confidence 0.45,Save on RF Mcroneedling!
4275927639217722,PryorHealth Rockford,funnel,mid_consideration,bottom_retargeting,0.45,confidence 0.45; runner-up bottom_retargeting at 0.4,Save on RF Mcroneedling!
4275927639217722,PryorHealth Rockford,indication,fine_lines_wrinkles,texture_pores,0.4,confidence 0.4; runner-up texture_pores at 0.4,Save on RF Mcroneedling!
1611403900325687,Aesthetics by VIP,claim_risk,yes,,0.85,"regulated category: 'reverse signs of aging'; 'without the needles or downtime' for a microneedling device (downtime denied, misleading); 'regenerates your skin' by an aesthetics practice, no disclaimer",50% OFF Voucher + Free Skin Consult
1933818667315449,Carolyn Skincare MedSpa,offer,event_flash_sale,first_treatment_price,0.45,confidence 0.45,Turkey Neck Rescue ✨ Now $550
1933818667315449,Carolyn Skincare MedSpa,driver,price_value,transformation,0.5,runner-up transformation at 0.4,Turkey Neck Rescue ✨ Now $550
1933818667315449,Carolyn Skincare MedSpa,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,Turkey Neck Rescue ✨ Now $550
1015137478238258,Carolyn Skincare MedSpa,offer,event_flash_sale,first_treatment_price,0.45,confidence 0.45,Turkey Neck Rescue ✨ Now $550
